Zip Code Name,Territory: ID,Territory: Territory Name,Territory Role,
38954,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38955,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38957,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38958,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38959,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38960,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38961,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38962,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38963,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38964,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38965,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38966,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38967,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39038,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39039,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29724,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29726,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29727,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35062,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35063,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35064,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35068,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35070,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35071,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35072,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35073,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35074,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35077,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35078,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35079,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35080,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35082,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35083,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35085,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35087,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35089,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35091,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35094,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35096,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35097,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35098,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35111,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35112,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35114,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35115,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35116,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35117,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35118,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
35119,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39040,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39041,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39042,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39043,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39044,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39045,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39046,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39047,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39051,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39054,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39056,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39057,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39058,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39059,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39060,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39061,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39062,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39063,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39066,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39067,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39069,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39071,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39073,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39074,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39077,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39078,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39079,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39080,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39081,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39082,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39083,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39086,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39087,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39088,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39090,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39092,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39094,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39095,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39096,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39097,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29728,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29729,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29730,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29731,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29732,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29733,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29734,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29741,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29742,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29743,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29744,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29745,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29801,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29802,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29803,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29804,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29805,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29808,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29809,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29810,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29812,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29813,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29816,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29817,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29819,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29821,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29822,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29824,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29826,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29827,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29828,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29829,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29831,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29832,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29834,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29835,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29836,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29838,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29839,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39098,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39107,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39108,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39109,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39110,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39111,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39113,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39114,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39115,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39116,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39117,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39119,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39120,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39121,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39122,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39130,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39140,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39144,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39145,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39146,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39148,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39149,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39150,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39151,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39152,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39153,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39154,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
39156,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29840,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29841,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29842,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29843,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29844,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29845,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29846,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29847,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29848,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29849,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29850,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29851,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29853,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29856,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29860,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29861,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29899,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29901,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29902,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29903,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29904,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29905,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29906,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29907,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29909,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29910,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29911,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29912,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29913,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29914,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29915,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29916,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29918,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29920,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29921,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29922,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29923,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29924,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28277,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28278,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28280,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28281,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28282,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28284,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28285,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28287,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28288,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28289,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28290,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28296,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28297,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28299,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28301,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28302,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28303,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28275,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28304,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28305,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28306,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28307,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28308,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28309,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28310,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29925,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29926,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29927,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29928,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29929,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29931,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29932,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29933,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29934,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29935,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29936,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29938,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29939,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29940,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29941,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29943,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29944,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
29945,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30002,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30003,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30004,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30005,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30006,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30007,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30008,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30009,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30010,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30011,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30012,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30013,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30014,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30015,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30016,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30017,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30018,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30019,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30021,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30022,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
30023,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38621,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38622,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38623,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38625,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38626,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38627,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38628,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38629,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38630,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38631,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38632,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38633,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38634,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38635,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38637,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38638,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38639,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38641,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38642,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38643,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38644,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38645,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38646,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38647,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38649,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38650,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38651,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38652,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38654,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38655,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38658,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38659,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38661,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38663,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38664,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38665,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38666,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38668,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38669,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38670,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38671,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38672,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38673,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38674,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38675,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38676,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38677,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38679,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38680,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38683,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38685,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38686,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38701,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38702,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38703,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38704,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38720,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38721,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38722,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38723,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38725,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38726,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
38730,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
42223,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28636,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28637,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28638,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28640,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28641,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28642,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28643,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28644,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28645,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28646,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28647,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28649,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28650,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28651,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28652,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28635,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28653,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28654,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28655,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28656,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28657,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28658,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28659,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28660,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28661,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28662,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28663,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28664,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28665,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28666,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28667,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28668,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28669,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28670,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28671,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28672,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28673,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28675,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28676,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28677,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28678,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28679,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28680,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28681,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
28682,a003600000IBbn5,RM - MS/TN/AL/GA/SC/NC,RM,
